=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.14 16:20:08 =~=~=~=~=~=~=~=~=~=~=~=
Adafruit DS3502 Test
Couldn't find DS3502 chip
Found DS3502 chip
time, Feed (mm/min), Wind (m/min), diameter (um), predicted diameter (um)
11410,0.99,2.43,537.63,403.12
11412,1.00,2.47,527.86,401.70
11414,0.99,2.42,635.39,404.23
11416,1.00,2.46,615.84,402.79
11418,1.00,2.48,615.84,400.61
11420,1.00,2.47,654.94,401.70
11422,1.00,2.47,625.61,401.70
11424,1.00,2.48,615.84,400.61
11426,1.00,2.52,537.63,397.40
11428,1.01,2.50,518.08,401.39
11430,0.99,2.56,478.98,392.42
11432,0.97,2.46,488.76,397.11
11434,0.99,2.50,527.86,397.66
11436,0.99,2.47,498.53,399.82
11438,0.98,2.47,469.21,397.93
11440,0.98,2.46,469.21,399.01
11442,0.97,2.47,459.43,396.03
11444,1.00,2.47,469.21,401.70
11446,0.98,2.48,430.11,396.85
11448,0.98,2.43,449.66,401.21
11450,1.00,2.50,430.11,399.53
11452,1.00,2.48,420.33,400.61
11454,0.99,2.48,371.46,398.73
11456,1.00,2.40,332.36,407.27
11458,1.00,2.43,293.26,405.01
11460,1.00,2.47,303.03,401.70
11462,0.99,2.46,303.03,400.91
11464,0.98,2.48,263.93,396.85
11466,1.00,2.46,263.93,402.79
11468,1.00,2.44,244.38,403.90
11470,0.98,2.46,234.60,399.01
11472,0.99,2.48,234.60,398.73
11474,0.98,2.50,185.73,395.78
11476,0.99,2.43,224.83,403.12
11478,0.98,2.42,244.38,402.32
11480,1.00,2.44,263.93,403.90
11482,1.00,2.47,244.38,401.70
11484,1.01,2.54,273.70,398.20
11486,1.00,2.44,273.70,403.90
11488,1.00,2.48,263.93,400.61
11490,1.00,2.51,244.38,398.46
11492,0.98,2.48,224.83,396.85
11494,1.00,2.48,244.38,400.61
11496,0.98,2.46,195.50,399.01
11498,0.96,2.46,195.50,395.19
11500,0.99,2.47,224.83,399.82
11502,0.98,2.44,273.70,400.11
11504,0.98,2.44,312.81,400.11
11506,0.98,2.46,283.48,399.01
11508,0.98,2.47,293.26,397.93
11510,0.98,2.46,254.15,399.01
11512,0.99,2.47,224.83,399.82
11514,1.00,2.51,215.05,398.46
11516,1.00,2.46,234.60,402.79
11518,0.99,2.47,234.60,399.82
11520,1.00,2.47,234.60,401.70
11522,0.99,2.50,254.15,397.66
11524,1.00,2.48,234.60,400.61
11526,1.00,2.43,244.38,405.01
11528,0.99,2.47,244.38,399.82
11530,1.00,2.51,224.83,398.46
11532,1.00,2.46,234.60,402.79
11534,0.99,2.44,273.70,402.01
11536,0.99,2.50,293.26,397.66
11538,0.98,2.48,293.26,396.85
11540,0.99,2.46,293.26,400.91
11542,1.00,2.47,322.58,401.70
11544,0.98,2.43,332.36,401.21
11546,0.98,2.43,371.46,401.21
11548,0.99,2.50,391.01,397.66
11550,0.99,2.47,439.88,399.82
11552,0.99,2.56,371.46,392.42
11554,1.00,2.47,342.13,401.70
11556,1.00,2.48,342.13,400.61
11558,1.00,2.50,371.46,399.53
11560,1.00,2.46,381.23,402.79
11562,0.98,2.46,391.01,399.01
11564,1.00,2.48,518.08,400.61
11566,0.99,2.51,498.53,396.60
11568,1.00,2.48,518.08,400.61
11570,0.98,2.48,508.31,396.85
11572,0.99,2.44,488.76,402.01
11574,0.99,2.52,498.53,395.54
11576,0.99,2.46,527.86,400.91
11578,1.00,2.47,537.63,401.70
11580,0.99,2.43,596.29,403.12
11582,0.99,2.47,684.26,399.82
11584,0.99,2.44,791.79,402.01
11586,0.99,2.46,791.79,400.91
11588,0.99,2.44,801.56,402.01
11590,0.98,2.47,782.01,397.93
11592,1.01,2.50,821.11,401.39
11594,1.00,2.51,762.46,398.46
11596,0.98,2.47,664.71,397.93
11598,0.99,2.47,625.61,399.82
11600,1.00,2.44,596.29,403.90
11602,1.00,2.51,606.06,398.46
11604,1.00,2.43,586.51,405.01
11606,1.00,2.48,547.41,400.61
11608,0.97,2.44,557.18,398.20
11610,1.00,2.40,518.08,407.27
11612,0.99,2.43,508.31,403.12
11614,1.01,2.47,498.53,403.57
11616,0.99,2.46,430.11,400.91
11618,0.99,2.43,449.66,403.12
11620,0.98,2.51,469.21,394.72
11622,0.98,2.48,478.98,396.85
11624,0.99,2.46,400.78,400.91
11626,1.00,2.44,420.33,403.90
11628,0.98,2.47,410.56,397.93
11630,0.99,2.50,469.21,397.66
11632,0.98,2.39,420.33,404.58
11634,0.99,2.47,420.33,399.82
11636,0.99,2.48,371.46,398.73
11638,1.01,2.46,312.81,404.67
11640,1.00,2.44,283.48,403.90
11642,0.99,2.46,342.13,400.91
11644,1.00,2.50,410.56,399.53
11646,0.99,2.48,459.43,398.73
11648,1.00,2.47,449.66,401.70
11650,0.98,2.47,410.56,397.93
11652,1.00,2.47,410.56,401.70
11654,0.99,2.47,537.63,399.82
11656,0.99,2.43,518.08,403.12
11658,0.98,2.42,547.41,402.32
11660,1.00,2.51,518.08,398.46
11662,0.99,2.46,527.86,400.91
11664,0.97,2.38,566.96,403.78
11666,1.01,2.46,547.41,404.67
11668,0.99,2.47,547.41,399.82
11670,0.99,2.46,566.96,400.91
11672,1.00,2.56,576.74,394.27
11674,0.99,2.47,664.71,399.82
11676,1.00,2.42,733.14,406.14
11678,1.00,2.44,733.14,403.90
11680,1.01,2.48,733.14,402.48
11682,0.98,2.46,742.91,399.01
11684,1.01,2.48,742.91,402.48
11686,1.00,2.48,713.59,400.61
11688,1.00,2.42,674.49,406.14
11690,1.00,2.48,684.26,400.61
11692,0.99,2.48,713.59,398.73
11694,1.01,2.48,713.59,402.48
11696,1.00,2.48,742.91,400.61
11698,1.00,2.46,782.01,402.79
11700,1.00,2.47,801.56,401.70
11702,0.99,2.44,889.54,402.01
11704,0.99,2.48,860.21,398.73
11706,1.01,2.48,821.11,402.48
11708,1.00,2.47,801.56,401.70
11710,1.00,2.42,791.79,406.14
11712,0.99,2.46,791.79,400.91
11714,0.98,2.47,762.46,397.93
11716,1.00,2.44,830.89,403.90
11718,0.99,2.47,957.97,399.82
11720,0.99,2.47,987.29,399.82
11722,0.99,2.48,928.64,398.73
11724,0.99,2.47,879.77,399.82
11726,1.00,2.47,869.99,401.70
11728,0.99,2.48,762.46,398.73
11730,0.99,2.46,762.46,400.91
11732,0.98,2.51,713.59,394.72
11734,0.99,2.40,674.49,405.36
11736,0.98,2.46,625.61,399.01
11738,0.99,2.50,664.71,397.66
11740,0.97,2.47,586.51,396.03
11742,0.99,2.46,537.63,400.91
11744,0.98,2.47,508.31,397.93
11746,1.00,2.50,508.31,399.53
11748,0.99,2.48,469.21,398.73
11750,0.99,2.47,459.43,399.82
11752,1.00,2.47,527.86,401.70
11754,1.00,2.47,518.08,401.70
11756,1.00,2.51,478.98,398.46
11758,1.00,2.48,430.11,400.61
11760,1.00,2.46,469.21,402.79
11762,1.01,2.52,439.88,399.25
11764,0.98,2.43,478.98,401.21
11766,0.98,2.46,478.98,399.01
11768,0.99,2.47,518.08,399.82
11770,0.99,2.44,518.08,402.01
11772,1.00,2.47,488.76,401.70
11774,0.98,2.47,488.76,397.93
11776,0.98,2.47,498.53,397.93
11778,0.99,2.44,566.96,402.01
11780,0.99,2.47,645.16,399.82
11782,1.01,2.46,635.39,406.54
11784,0.99,2.48,674.49,398.73
11786,0.99,2.40,684.26,405.36
11788,1.00,2.48,742.91,400.61
11790,1.01,2.51,801.56,402.17
11792,0.99,2.47,801.56,399.82
11794,0.97,2.48,811.34,394.95
11796,0.98,2.46,742.91,399.01
11798,0.99,2.50,713.59,397.66
11800,0.97,2.47,664.71,396.03
11802,0.99,2.47,733.14,399.82
11804,1.00,2.47,850.44,401.70
11806,0.98,2.44,909.09,400.11
11808,0.98,2.48,674.49,396.85
11810,0.99,2.50,625.61,397.66
11812,0.99,2.44,635.39,402.01
11814,0.99,2.48,664.71,398.73
11816,1.00,2.47,664.71,401.70
11818,0.99,2.43,625.61,403.12
11820,1.00,2.46,586.51,402.79
11822,0.98,2.46,576.74,399.01
11824,0.99,2.47,557.18,399.82
11826,0.99,2.46,557.18,400.91
11828,0.99,2.46,566.96,400.91
11830,0.98,2.46,576.74,399.01
11832,1.00,2.43,615.84,405.01
11834,1.00,2.48,733.14,400.61
11836,0.98,2.47,928.64,397.93
11838,1.00,2.43,1133.92,405.01
11840,0.99,2.48,1309.87,398.73
11842,1.00,2.42,1417.40,406.14
11844,1.00,2.48,1280.55,400.61
11846,0.99,2.48,1104.59,398.73
11848,0.99,2.48,889.54,398.73
11850,0.98,2.43,674.49,401.21
11852,0.98,2.42,557.18,402.32
11854,1.00,2.46,488.76,402.79
11856,0.99,2.48,469.21,398.73
11858,0.97,2.48,420.33,394.95
11860,0.99,2.48,391.01,398.73
11862,0.99,2.44,342.13,402.01
11864,0.99,2.47,293.26,399.82
11866,1.00,2.47,332.36,401.70
11868,1.00,2.48,361.68,400.61
11870,1.00,2.46,351.91,402.79
11872,0.99,2.51,420.33,396.60
11874,1.00,2.46,469.21,402.79
11876,1.00,2.48,430.11,400.61
11878,1.01,2.51,430.11,402.17
11880,0.98,2.50,391.01,395.78
11882,0.99,2.47,361.68,399.82
11884,1.00,2.44,351.91,403.90
11886,0.98,2.44,351.91,400.11
11888,0.99,2.40,381.23,405.36
11890,0.99,2.44,410.56,402.01
11892,1.00,2.47,400.78,401.70
11894,1.00,2.47,469.21,401.70
11896,1.00,2.50,459.43,399.53
11898,1.00,2.48,478.98,400.61
11900,1.00,2.46,449.66,402.79
11902,1.00,2.48,547.41,400.61
11904,1.00,2.48,645.16,400.61
11906,1.00,2.46,645.16,402.79
11908,1.00,2.46,694.04,402.79
11910,1.00,2.42,821.11,406.14
11912,0.98,2.47,889.54,397.93
11914,0.97,2.44,948.19,398.20
11916,0.98,2.44,1045.94,400.11
11918,0.99,2.42,1026.39,404.23
11920,0.98,2.47,1026.39,397.93
11922,0.99,2.48,1006.84,398.73
11924,0.99,2.50,860.21,397.66
11926,0.99,2.47,723.36,399.82
11928,0.99,2.47,596.29,399.82
11930,0.99,2.48,518.08,398.73
11932,1.01,2.48,478.98,402.48
11934,0.99,2.47,498.53,399.82
11936,1.00,2.46,381.23,402.79
11938,1.00,2.47,342.13,401.70
11940,0.99,2.46,342.13,400.91
11942,1.00,2.48,361.68,400.61
11944,1.00,2.47,322.58,401.70
11946,0.99,2.47,342.13,399.82
11948,0.99,2.54,400.78,394.49
11950,0.99,2.44,469.21,402.01
11952,1.01,2.47,449.66,403.57
11954,1.01,2.46,508.31,404.67
11956,1.00,2.47,410.56,401.70
11958,0.98,2.47,312.81,397.93
11960,0.99,2.46,293.26,400.91
11962,1.00,2.46,273.70,402.79
11964,1.00,2.48,283.48,400.61
11966,0.99,2.48,254.15,398.73
11968,1.00,2.46,254.15,402.79
11970,1.01,2.47,224.83,403.57
11972,1.01,2.51,224.83,400.32
11974,1.00,2.42,244.38,406.14
11976,1.00,2.47,244.38,401.70
11978,0.99,2.44,244.38,402.01
11980,1.00,2.47,263.93,401.70
11982,0.99,2.46,205.28,400.91
11984,0.98,2.46,195.50,399.01
11986,0.99,2.43,195.50,403.12
11988,0.99,2.44,195.50,402.01
11990,0.98,2.51,195.50,394.72
11992,0.97,2.46,195.50,397.11
11994,0.99,2.42,244.38,404.23
11996,0.99,2.44,254.15,402.01
11998,0.99,2.46,224.83,400.91
12000,0.99,2.47,215.05,399.82
12002,1.01,2.52,215.05,399.25
12004,1.00,2.47,224.83,401.70
12006,0.99,2.46,234.60,400.91
12008,1.00,2.44,224.83,403.90
12010,0.99,2.47,234.60,399.82
12012,1.00,2.46,224.83,402.79
12014,0.99,2.46,195.50,400.91
12016,1.00,2.44,156.40,403.90
12018,1.00,2.50,166.18,399.53
12020,0.99,2.46,263.93,400.91
12022,0.99,2.47,195.50,399.82
12024,0.99,2.46,244.38,400.91
12026,0.99,2.38,224.83,407.65
12028,0.99,2.48,254.15,398.73
12030,0.99,2.47,332.36,399.82
12032,0.99,2.47,303.03,399.82
12034,1.01,2.47,244.38,403.57
12036,1.01,2.47,263.93,403.57
12038,0.99,2.47,312.81,399.82
12040,1.01,2.48,420.33,402.48
12042,1.00,2.48,498.53,400.61
12044,1.00,2.47,557.18,401.70
12046,0.99,2.47,566.96,399.82
12048,1.00,2.46,498.53,402.79
12050,1.00,2.52,527.86,397.40
12052,0.98,2.43,606.06,401.21
12054,0.98,2.58,713.59,389.55
12056,0.97,2.46,879.77,397.11
12058,0.99,2.46,957.97,400.91
12060,0.99,2.52,1075.27,395.54
12062,0.98,2.48,1026.39,396.85
12064,1.00,2.47,879.77,401.70
12066,1.00,2.54,801.56,396.35
12068,1.00,2.47,791.79,401.70
12070,0.99,2.46,733.14,400.91
12072,0.98,2.47,694.04,397.93
12074,1.01,2.46,635.39,404.67
12076,1.00,2.48,576.74,400.61
12078,0.99,2.38,557.18,407.65
12080,1.00,2.40,527.86,407.27
12082,0.99,2.47,518.08,399.82
12084,0.99,2.42,478.98,404.23
12086,0.99,2.47,449.66,399.82
12088,1.00,2.44,459.43,403.90
12090,1.00,2.48,469.21,400.61
12092,0.99,2.46,469.21,400.91
12094,0.99,2.48,449.66,398.73
12096,0.98,2.42,459.43,402.32
12098,0.99,2.47,459.43,399.82
12100,0.99,2.44,518.08,402.01
12102,0.99,2.46,557.18,400.91
12104,0.99,2.47,615.84,399.82
12106,0.98,2.36,703.81,406.87
12108,1.00,2.48,928.64,400.61
12110,0.99,2.46,928.64,400.91
12112,0.98,2.42,938.42,402.32
12114,1.00,2.48,899.32,400.61
12116,0.99,2.47,850.44,399.82
12118,0.99,2.48,733.14,398.73
12120,0.99,2.44,684.26,402.01
12122,0.97,2.46,694.04,397.11
12124,0.98,2.46,566.96,399.01
12126,0.98,2.43,439.88,401.21
12128,1.00,2.48,381.23,400.61
12130,0.98,2.39,332.36,404.58
12132,1.00,2.43,351.91,405.01
12134,0.97,2.46,332.36,397.11
12136,0.99,2.46,322.58,400.91
12138,1.00,2.47,254.15,401.70
12140,0.97,2.46,215.05,397.11
12142,0.99,2.46,195.50,400.91
12144,0.98,2.50,195.50,395.78
12146,0.99,2.46,195.50,400.91
12148,0.99,2.46,195.50,400.91
12150,0.99,2.55,195.50,393.45
12152,0.99,2.47,195.50,399.82
12154,1.00,2.46,195.50,402.79
12156,1.00,2.51,175.95,398.46
12158,1.01,2.48,205.28,402.48
12160,1.00,2.51,175.95,398.46
12162,0.99,2.43,185.73,403.12
12164,1.01,2.54,175.95,398.20
12166,0.99,2.46,195.50,400.91
12168,0.97,2.38,185.73,403.78
12170,1.00,2.44,195.50,403.90
12172,0.99,2.46,166.18,400.91
12174,0.99,2.40,185.73,405.36
12176,0.99,2.48,195.50,398.73
12178,1.00,2.48,215.05,400.61
12180,1.00,2.47,156.40,401.70
12182,0.99,2.47,146.63,399.82
12184,1.00,2.47,185.73,401.70
12186,0.99,2.46,156.40,400.91
12188,0.98,2.44,156.40,400.11
12190,0.98,2.44,175.95,400.11
12192,0.99,2.46,175.95,400.91
12194,0.99,2.47,195.50,399.82
12196,0.99,2.47,185.73,399.82
12198,0.98,2.44,215.05,400.11
12200,1.01,2.47,244.38,403.57
12202,0.99,2.50,195.50,397.66
12204,1.01,2.51,224.83,400.32
12206,0.98,2.47,234.60,397.93
12208,1.00,2.54,215.05,396.35
12210,1.00,2.38,244.38,409.56
12212,1.00,2.50,254.15,399.53
12214,1.00,2.52,283.48,397.40
12216,1.00,2.46,273.70,402.79
12218,0.99,2.52,332.36,395.54
12220,0.99,2.46,361.68,400.91
12222,0.99,2.48,381.23,398.73
12224,0.99,2.44,430.11,402.01
12226,0.99,2.46,400.78,400.91
12228,0.99,2.47,400.78,399.82
12230,0.99,2.48,420.33,398.73
12232,0.99,2.42,449.66,404.23
12234,0.98,2.46,498.53,399.01
12236,0.99,2.47,557.18,399.82
12238,0.99,2.47,557.18,399.82
12240,1.01,2.51,547.41,400.32
12242,0.99,2.46,557.18,400.91
12244,1.01,2.48,625.61,402.48
12246,1.01,2.47,625.61,403.57
12248,0.98,2.42,586.51,402.32
12250,0.98,2.44,625.61,400.11
12252,1.00,2.50,625.61,399.53
12254,1.00,2.52,635.39,397.40
12256,0.99,2.48,684.26,398.73
12258,1.00,2.46,654.94,402.79
12260,1.00,2.47,684.26,401.70
12262,1.00,2.50,674.49,399.53
12264,0.98,2.44,694.04,400.11
12266,0.98,2.42,713.59,402.32
12268,1.00,2.47,742.91,401.70
12270,1.00,2.46,821.11,402.79
12272,1.00,2.48,801.56,400.61
12274,0.98,2.46,782.01,399.01
12276,0.99,2.44,723.36,402.01
12278,0.98,2.47,752.69,397.93
12280,1.00,2.44,733.14,403.90
12282,1.00,2.48,782.01,400.61
12284,1.00,2.46,791.79,402.79
12286,1.00,2.47,801.56,401.70
12288,1.00,2.51,860.21,398.46
12290,1.00,2.48,879.77,400.61
12292,0.99,2.46,928.64,400.91
12294,1.01,2.46,1016.62,404.67
12296,0.99,2.43,1085.04,403.12
12298,0.99,2.51,1114.37,396.60
12300,0.99,2.47,1085.04,399.82
12302,0.99,2.46,1085.04,400.91
12304,1.00,2.48,1045.94,400.61
12306,0.98,2.46,948.19,399.01
12308,0.99,2.47,850.44,399.82
12310,0.99,2.47,879.77,399.82
12312,0.98,2.47,811.34,397.93
12314,1.00,2.44,801.56,403.90
12316,0.99,2.50,830.89,397.66
12318,0.99,2.46,928.64,400.91
12320,0.98,2.42,1104.59,402.32
12322,1.00,2.48,1202.35,400.61
12324,0.99,2.46,1261.00,400.91
12326,1.00,2.50,1368.52,399.53
12328,1.00,2.48,1300.10,400.61
12330,1.00,2.48,1182.80,400.61
12332,1.00,2.44,1065.49,403.90
12334,0.99,2.50,1006.84,397.66
12336,0.99,2.46,967.74,400.91
12338,1.00,2.46,928.64,402.79
12340,0.99,2.47,899.32,399.82
12342,1.00,2.46,899.32,402.79
12344,0.99,2.46,889.54,400.91
12346,0.99,2.47,889.54,399.82
12348,0.99,2.39,860.21,406.50
12350,1.00,2.46,889.54,402.79
12352,1.00,2.46,928.64,402.79
12354,0.99,2.48,1065.49,398.73
12356,1.00,2.48,1202.35,400.61
12358,0.99,2.44,1339.20,402.01
12360,0.99,2.47,1446.73,399.82
12362,0.99,2.48,1280.55,398.73
12364,0.97,2.47,1124.14,396.03
12366,1.01,2.47,1006.84,403.57
12368,0.99,2.48,948.19,398.73
12370,0.99,2.44,899.32,402.01
12372,1.00,2.51,860.21,398.46
12374,1.00,2.46,821.11,402.79
12376,1.01,2.48,801.56,404.34
12378,0.99,2.48,791.79,398.73
12380,0.99,2.46,889.54,400.91
12382,1.00,2.47,987.29,401.70
12384,1.00,2.42,1055.72,406.14
12386,0.99,2.51,1173.02,396.60
12388,1.00,2.48,1280.55,400.61
12390,1.00,2.44,1143.69,403.90
12392,1.01,2.47,1104.59,405.43
12394,0.98,2.44,1055.72,400.11
12396,0.99,2.47,1036.17,399.82
12398,1.00,2.46,1016.62,402.79
12400,0.99,2.43,1006.84,403.12
12402,1.00,2.43,987.29,405.01
12404,0.98,2.48,1026.39,396.85
12406,1.00,2.54,1085.04,396.35
12408,1.00,2.48,1133.92,400.61
12410,0.98,2.40,1104.59,403.44
12412,0.99,2.52,1192.57,395.54
12414,0.98,2.46,1261.00,399.01
12416,0.98,2.46,1124.14,399.01
12418,0.98,2.47,1065.49,397.93
12420,0.99,2.51,1055.72,396.60
12422,0.99,2.42,1075.27,404.23
12424,0.99,2.52,1094.82,395.54
12426,0.98,2.47,1163.25,397.93
12428,1.00,2.47,1251.22,401.70
12430,1.00,2.47,1319.65,401.70
12432,0.99,2.43,1221.90,403.12
12434,0.99,2.40,1153.47,405.36
12436,0.99,2.46,1094.82,400.91
12438,0.99,2.47,1045.94,399.82
12440,1.01,2.47,957.97,403.57
12442,0.98,2.42,967.74,402.32
12444,1.00,2.54,1026.39,396.35
12446,0.99,2.47,1036.17,399.82
12448,0.99,2.47,1143.69,399.82
12450,1.00,2.46,1241.45,402.79
12452,0.99,2.42,1261.00,404.23
12454,0.99,2.48,1251.22,398.73
12456,1.00,2.46,1290.32,402.79
12458,0.99,2.50,1251.22,397.66
12460,1.00,2.47,1163.25,401.70
12462,0.99,2.46,1094.82,400.91
12464,1.00,2.51,1016.62,398.46
12466,1.00,2.47,938.42,401.70
12468,0.99,2.48,938.42,398.73
12470,0.99,2.47,948.19,399.82
12472,0.99,2.46,977.52,400.91
12474,0.99,2.47,1065.49,399.82
12476,0.97,2.44,1006.84,398.20
12478,0.98,2.47,1045.94,397.93
12480,0.96,2.46,1114.37,395.19
12482,0.99,2.46,1173.02,400.91
12484,0.98,2.43,1309.87,401.21
12486,0.99,2.47,1505.38,399.82
12488,1.00,2.48,1681.33,400.61
12490,1.00,2.44,1241.45,403.90
12492,0.98,2.48,928.64,396.85
12494,1.00,2.48,899.32,400.61
12496,0.99,2.47,762.46,399.82
12498,0.99,2.46,742.91,400.91
12500,0.98,2.43,527.86,401.21
12502,0.99,2.46,303.03,400.91
12504,0.99,2.47,283.48,399.82
12506,0.98,2.46,283.48,399.01
12508,1.00,2.43,381.23,405.01
12510,0.99,2.44,508.31,402.01
12512,0.99,2.47,635.39,399.82
12514,1.00,2.50,801.56,399.53
12516,0.99,2.48,928.64,398.73
12518,0.98,2.44,967.74,400.11
12520,0.99,2.46,997.07,400.91
12522,0.98,2.46,1055.72,399.01
12524,0.98,2.47,1036.17,397.93
12526,0.99,2.44,1026.39,402.01
12528,0.98,2.48,1094.82,396.85
12530,0.99,2.44,1182.80,402.01
12532,0.97,2.42,1319.65,400.40
12534,0.99,2.43,1388.07,403.12
12536,1.00,2.51,1378.30,398.46
12538,0.98,2.44,1427.17,400.11
12540,1.00,2.46,1446.73,402.79
12542,1.01,2.50,1436.95,401.39
12544,1.00,2.48,1231.67,400.61
12546,0.99,2.47,1045.94,399.82
12548,0.99,2.48,948.19,398.73
12550,0.99,2.46,772.24,400.91
12552,0.99,2.46,606.06,400.91
12554,1.01,2.51,498.53,400.32
12556,0.99,2.43,459.43,403.12
12558,0.98,2.46,459.43,399.01
12560,0.99,2.51,420.33,396.60
12562,1.00,2.46,420.33,402.79
12564,1.00,2.44,430.11,403.90
12566,0.99,2.42,459.43,404.23
12568,1.00,2.50,469.21,399.53
12570,1.01,2.47,498.53,403.57
12572,0.99,2.47,674.49,399.82
12574,1.00,2.47,889.54,401.70
12576,0.98,2.46,1094.82,399.01
12578,1.00,2.47,1173.02,401.70
12580,0.99,2.48,1143.69,398.73
12582,1.00,2.47,1133.92,401.70
12584,0.99,2.43,1114.37,403.12
12586,0.99,2.54,1202.35,394.49
12588,0.98,2.47,1280.55,397.93
12590,0.98,2.48,1212.12,396.85
12592,0.98,2.46,1104.59,399.01
12594,0.99,2.48,1006.84,398.73
12596,1.00,2.43,811.34,405.01
12598,0.99,2.44,606.06,402.01
12600,0.99,2.44,488.76,402.01
12602,0.99,2.47,391.01,399.82
12604,1.00,2.47,391.01,401.70
12606,1.00,2.48,400.78,400.61
12608,1.01,2.46,410.56,404.67
12610,1.01,2.48,508.31,402.48
12612,0.99,2.43,576.74,403.12
12614,0.99,2.46,478.98,400.91
12616,0.98,2.47,459.43,397.93
12618,0.99,2.46,400.78,400.91
12620,1.00,2.48,351.91,400.61
12622,0.99,2.47,342.13,399.82
12624,1.01,2.44,342.13,405.78
12626,0.99,2.44,351.91,402.01
12628,1.01,2.48,400.78,402.48
12630,0.99,2.46,430.11,400.91
12632,1.01,2.51,459.43,400.32
12634,1.00,2.48,488.76,400.61
12636,0.99,2.44,459.43,402.01
12638,1.00,2.47,478.98,401.70
12640,0.99,2.46,469.21,400.91
12642,0.99,2.46,518.08,400.91
12644,0.98,2.47,596.29,397.93
12646,0.99,2.47,645.16,399.82
12648,0.98,2.47,694.04,397.93
12650,1.00,2.46,713.59,402.79
12652,0.98,2.40,791.79,403.44
12654,0.97,2.51,840.66,392.84
12656,0.98,2.47,909.09,397.93
12658,0.99,2.48,1045.94,398.73
12660,0.99,2.47,1006.84,399.82
12662,0.98,2.47,957.97,397.93
12664,0.99,2.48,860.21,398.73
12666,0.99,2.43,752.69,403.12
12668,1.00,2.44,654.94,403.90
12670,1.01,2.47,625.61,403.57
12672,1.00,2.50,615.84,399.53
12674,1.01,2.48,674.49,402.48
12676,1.00,2.47,772.24,401.70
12678,1.00,2.51,713.59,398.46
12680,1.00,2.47,762.46,401.70
12682,1.00,2.51,645.16,398.46
12684,1.00,2.46,547.41,402.79
12686,1.00,2.46,430.11,402.79
12688,0.99,2.46,478.98,400.91
12690,1.00,2.47,449.66,401.70
12692,0.99,2.44,391.01,402.01
12694,0.99,2.44,371.46,402.01
12696,1.00,2.46,342.13,402.79
12698,1.00,2.54,332.36,396.35
12700,0.98,2.46,351.91,399.01
12702,0.97,2.46,391.01,397.11
12704,0.99,2.48,459.43,398.73
12706,1.00,2.48,498.53,400.61
12708,0.99,2.50,508.31,397.66
12710,0.99,2.51,625.61,396.60
12712,1.00,2.47,654.94,401.70
12714,1.01,2.47,811.34,405.43
12716,1.00,2.47,791.79,401.70
12718,0.98,2.48,645.16,396.85
12720,1.00,2.47,527.86,401.70
12722,1.00,2.47,420.33,401.70
12724,1.00,2.48,400.78,400.61
12726,0.98,2.42,400.78,402.32
12728,0.99,2.44,322.58,402.01
12730,0.97,2.46,312.81,397.11
12732,0.99,2.52,303.03,395.54
12734,0.98,2.48,303.03,396.85
12736,0.99,2.46,283.48,400.91
12738,0.99,2.47,303.03,399.82
12740,1.01,2.47,312.81,403.57
12742,1.00,2.47,303.03,401.70
12744,1.00,2.44,322.58,403.90
12746,1.00,2.48,303.03,400.61
12748,0.99,2.48,303.03,398.73
12750,0.99,2.44,293.26,402.01
12752,0.99,2.47,283.48,399.82
12754,0.99,2.46,293.26,400.91
12756,0.97,2.44,312.81,398.20
12758,0.99,2.46,303.03,400.91
12760,0.99,2.46,312.81,400.91
12762,0.99,2.48,312.81,398.73
12764,0.98,2.44,332.36,400.11
12766,0.98,2.42,322.58,402.32
12768,1.00,2.48,342.13,400.61
12770,1.00,2.50,303.03,399.53
12772,0.99,2.46,244.38,400.91
12774,1.00,2.46,234.60,402.79
12776,0.98,2.47,244.38,397.93
12778,1.00,2.50,342.13,399.53
12780,0.99,2.46,322.58,400.91
12782,0.99,2.46,351.91,400.91
12784,1.00,2.50,420.33,399.53
12786,0.99,2.54,351.91,394.49
12788,0.98,2.46,342.13,399.01
12790,0.98,2.50,332.36,395.78
12792,0.99,2.47,332.36,399.82
12794,0.99,2.46,342.13,400.91
12796,0.99,2.47,430.11,399.82
12798,0.98,2.48,332.36,396.85
12800,0.98,2.43,351.91,401.21
12802,0.99,2.47,342.13,399.82
12804,1.00,2.47,342.13,401.70
12806,0.99,2.48,332.36,398.73
12808,0.99,2.44,391.01,402.01
12810,0.99,2.47,420.33,399.82
12812,1.00,2.47,449.66,401.70
12814,0.99,2.48,459.43,398.73
12816,1.00,2.48,547.41,400.61
12818,1.00,2.51,527.86,398.46
12820,0.99,2.46,469.21,400.91
12822,0.96,2.46,449.66,395.19
12824,1.01,2.51,459.43,400.32
12826,0.99,2.44,459.43,402.01
12828,0.99,2.44,459.43,402.01
12830,1.00,2.48,430.11,400.61
12832,0.96,2.46,449.66,395.19
12834,1.00,2.46,459.43,402.79
12836,0.99,2.51,478.98,396.60
12838,0.99,2.47,508.31,399.82
12840,0.99,2.44,478.98,402.01
12842,1.00,2.48,391.01,400.61
12844,0.99,2.46,381.23,400.91
12846,0.97,2.46,361.68,397.11
12848,0.99,2.44,361.68,402.01
12850,0.99,2.48,342.13,398.73
12852,1.00,2.46,322.58,402.79
12854,0.98,2.50,283.48,395.78
12856,0.99,2.47,293.26,399.82
