=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.13 12:38:57 =~=~=~=~=~=~=~=~=~=~=~=
Adafruit DS3502 Test
Couldn't find DS3502 chip
Found DS3502 chip
time, Feed (mm/min), Wind (m/min), diameter (um), predicted diameter (um)
9656,2.04,2.51,107.53,570.06
9658,2.01,2.55,117.30,561.65
9660,2.01,2.52,127.08,564.63
9662,2.00,2.48,127.08,567.87
9664,2.01,2.40,146.63,578.65
9666,2.00,2.44,146.63,572.53
9668,2.01,2.47,146.63,570.73
9670,2.01,2.58,146.63,558.72
9672,2.00,2.51,136.85,564.83
9674,2.01,2.51,136.85,566.14
9676,2.01,2.54,146.63,563.13
9678,2.02,2.71,146.63,545.97
9680,2.02,2.91,127.08,526.76
9682,2.01,3.32,136.85,492.60
9684,2.02,3.50,146.63,480.31
9686,2.02,3.60,136.85,474.00
9688,2.01,3.60,146.63,472.91
9690,2.02,3.68,156.40,468.78
9692,2.01,3.92,136.85,453.06
9694,2.00,4.03,127.08,445.94
9696,2.00,4.20,136.85,436.58
9698,2.00,4.30,127.08,431.78
9700,2.01,4.11,136.85,442.57
9702,1.99,4.25,156.40,432.81
9704,2.00,4.40,107.53,426.48
9706,2.00,4.43,156.40,425.19
9708,2.00,4.50,215.05,422.00
9710,2.01,4.66,283.48,415.60
9712,2.02,4.63,322.58,417.77
9714,2.01,4.50,263.93,422.98
9716,1.99,4.68,215.05,412.49
9718,2.01,4.68,224.83,414.41
9720,2.00,4.72,234.60,411.68
9722,2.00,4.75,234.60,410.52
9724,2.01,4.75,215.05,411.47
9726,2.00,4.85,205.28,406.52
9728,2.01,4.86,224.83,406.90
9730,2.01,4.86,195.50,406.90
9732,2.00,4.94,185.73,402.63
9734,2.00,4.94,185.73,402.63
9736,2.01,5.07,175.95,398.20
9738,2.00,5.06,166.18,397.80
9740,2.00,5.03,127.08,398.86
9742,2.00,5.11,146.63,395.71
9744,2.01,4.97,146.63,402.48
9746,2.00,4.93,146.63,403.18
9748,2.03,4.82,127.08,410.48
9750,1.99,4.99,136.85,399.53
9752,2.02,4.89,136.85,406.72
9754,2.01,4.90,127.08,405.23
9756,2.01,4.81,146.63,409.17
9758,2.00,4.98,107.53,401.00
9760,2.00,4.91,146.63,403.73
9762,2.00,4.99,146.63,400.46
9764,2.01,4.94,127.08,403.57
9766,2.00,4.91,127.08,403.73
9768,2.01,4.93,136.85,404.12
9770,2.00,4.98,107.53,401.00
9772,2.02,4.93,146.63,405.05
9774,2.00,4.94,136.85,402.63
9776,2.01,4.94,127.08,403.57
9778,2.03,4.93,136.85,405.99
9780,2.02,4.90,136.85,406.16
9782,2.00,4.99,97.75,400.46
9784,2.00,4.90,127.08,404.29
9786,2.00,4.93,107.53,403.18
9788,2.00,4.95,117.30,402.09
9790,2.00,4.94,117.30,402.63
9792,2.00,4.93,136.85,403.18
9794,2.02,4.99,146.63,402.32
9796,2.02,4.93,127.08,405.05
9798,2.01,4.86,166.18,406.90
9800,2.01,4.94,107.53,403.57
9802,2.00,4.94,136.85,402.63
9804,2.00,4.91,166.18,403.73
9806,2.01,4.86,156.40,406.90
9808,2.01,4.93,166.18,404.12
9810,2.01,4.94,136.85,403.57
9812,2.01,5.02,136.85,400.32
9814,2.01,4.94,146.63,403.57
9816,2.00,4.93,127.08,403.18
9818,2.00,4.91,146.63,403.73
9820,2.00,4.95,136.85,402.09
9822,2.00,4.95,127.08,402.09
9824,2.01,4.94,127.08,403.57
9826,2.02,4.90,136.85,406.16
9828,2.00,4.89,136.85,404.84
9830,2.00,4.95,156.40,402.09
9832,2.00,4.94,146.63,402.63
9834,1.98,4.94,156.40,400.76
9836,2.00,4.97,166.18,401.55
9838,2.01,4.93,156.40,404.12
9840,2.00,4.89,156.40,404.84
9842,2.00,4.91,156.40,403.73
9844,2.00,4.93,156.40,403.18
9846,2.00,4.93,166.18,403.18
9848,2.00,4.93,166.18,403.18
9850,2.01,4.91,166.18,404.67
9852,2.00,4.89,166.18,404.84
9854,2.01,4.94,205.28,403.57
9856,2.00,4.93,195.50,403.18
9858,2.01,4.94,205.28,403.57
9860,2.00,5.02,156.40,399.39
9862,2.01,4.97,166.18,402.48
9864,2.01,5.01,166.18,400.86
9866,2.00,4.93,185.73,403.18
9868,2.01,4.90,175.95,405.23
9870,2.01,4.95,185.73,403.02
9872,2.01,4.93,156.40,404.12
9874,2.01,4.95,185.73,403.02
9876,2.02,4.93,185.73,405.05
9878,2.01,4.94,185.73,403.57
9880,2.01,4.93,146.63,404.12
9882,1.99,4.94,166.18,401.70
9884,2.00,4.93,175.95,403.18
9886,2.00,4.91,175.95,403.73
9888,2.02,4.91,166.18,405.61
9890,2.01,4.94,166.18,403.57
9892,2.01,4.90,185.73,405.23
9894,2.01,4.82,156.40,408.60
9896,2.01,4.91,175.95,404.67
9898,1.98,4.94,156.40,400.76
9900,2.01,4.85,156.40,407.46
9902,2.03,4.91,146.63,406.54
9904,2.01,4.93,166.18,404.12
9906,2.00,4.94,146.63,402.63
9908,2.01,4.99,127.08,401.39
9910,2.02,4.83,166.18,408.97
9912,2.01,4.93,156.40,404.12
9914,2.01,4.91,156.40,404.67
9916,2.00,4.95,156.40,402.09
9918,2.00,4.93,146.63,403.18
9920,2.00,4.93,117.30,403.18
9922,2.01,4.91,166.18,404.67
9924,2.01,4.91,127.08,404.67
9926,2.01,4.83,146.63,408.03
9928,2.01,4.93,156.40,404.12
9930,1.99,4.91,166.18,402.79
9932,2.01,4.95,175.95,403.02
9934,2.01,4.91,156.40,404.67
9936,2.00,4.99,146.63,400.46
9938,2.01,4.93,136.85,404.12
9940,2.02,4.91,166.18,405.61
9942,2.02,4.91,117.30,405.61
9944,2.00,4.94,146.63,402.63
9946,2.01,4.93,136.85,404.12
9948,2.01,4.91,136.85,404.67
9950,2.01,4.99,156.40,401.39
9952,1.99,4.97,127.08,400.61
9954,2.01,4.93,156.40,404.12
9956,1.99,4.98,127.08,400.07
9958,2.00,4.94,420.33,402.63
9960,2.01,4.93,166.18,404.12
9962,2.01,4.90,146.63,405.23
9964,2.01,4.94,156.40,403.57
9966,2.01,4.93,136.85,404.12
9968,2.01,4.95,156.40,403.02
9970,2.01,4.98,156.40,401.94
9972,2.00,4.93,146.63,403.18
9974,2.00,4.87,146.63,405.40
9976,2.01,4.94,156.40,403.57
9978,1.99,4.97,166.18,400.61
9980,2.01,4.95,136.85,403.02
9982,2.01,4.93,136.85,404.12
9984,2.02,4.91,156.40,405.61
9986,2.01,4.91,156.40,404.67
9988,2.00,4.81,156.40,408.22
9990,2.01,4.98,166.18,401.94
9992,2.02,4.93,166.18,405.05
9994,2.03,4.93,166.18,405.99
9996,2.02,4.94,156.40,404.50
9998,2.00,4.93,156.40,403.18
10000,2.02,4.94,185.73,404.50
10002,2.01,4.93,166.18,404.12
10004,2.00,4.95,166.18,402.09
10006,2.01,4.90,205.28,405.23
10008,2.00,4.91,175.95,403.73
10010,2.01,4.91,195.50,404.67
10012,2.01,4.86,166.18,406.90
10014,2.01,4.97,166.18,402.48
10016,2.00,4.91,146.63,403.73
10018,2.00,4.89,175.95,404.84
10020,1.99,4.90,185.73,403.34
10022,2.00,4.87,263.93,405.40
10024,1.99,4.93,322.58,402.24
10026,2.00,4.95,332.36,402.09
10028,2.00,4.90,263.93,404.29
10030,2.01,4.91,254.15,404.67
10032,2.00,4.93,234.60,403.18
10034,2.00,4.95,224.83,402.09
10036,2.00,4.95,234.60,402.09
10038,2.01,4.91,205.28,404.67
10040,2.01,4.93,175.95,404.12
10042,2.00,4.94,175.95,402.63
10044,2.01,4.89,205.28,405.78
10046,2.02,4.94,215.05,404.50
10048,2.01,4.93,175.95,404.12
10050,2.00,4.93,185.73,403.18
10052,2.01,4.86,205.28,406.90
10054,2.02,4.90,205.28,406.16
10056,2.01,4.91,185.73,404.67
10058,2.01,4.95,146.63,403.02
10060,2.00,4.94,166.18,402.63
10062,2.00,4.94,175.95,402.63
10064,2.00,4.94,175.95,402.63
10066,2.01,4.93,175.95,404.12
10068,2.01,4.99,175.95,401.39
10070,2.00,4.93,175.95,403.18
10072,2.01,4.93,156.40,404.12
10074,2.02,4.94,146.63,404.50
10076,2.00,4.95,136.85,402.09
10078,2.01,4.91,136.85,404.67
10080,2.01,4.91,156.40,404.67
10082,2.00,4.99,127.08,400.46
10084,1.99,4.93,156.40,402.24
10086,2.01,4.94,146.63,403.57
10088,2.03,4.91,156.40,406.54
10090,2.00,4.94,127.08,402.63
10092,2.00,4.93,136.85,403.18
10094,2.01,4.90,156.40,405.23
10096,1.99,4.94,136.85,401.70
10098,2.02,4.94,146.63,404.50
10100,2.02,4.91,107.53,405.61
10102,2.00,4.93,146.63,403.18
10104,2.00,4.97,136.85,401.55
10106,2.00,4.87,117.30,405.40
10108,2.00,4.93,127.08,403.18
10110,2.02,4.94,127.08,404.50
10112,2.02,4.95,127.08,403.95
10114,2.01,4.93,127.08,404.12
10116,2.00,4.93,127.08,403.18
10118,2.01,4.94,146.63,403.57
10120,2.02,4.90,146.63,406.16
10122,2.01,4.83,146.63,408.03
10124,1.99,4.94,136.85,401.70
10126,2.01,4.90,127.08,405.23
10128,2.01,4.83,127.08,408.03
10130,2.01,4.91,156.40,404.67
10132,2.01,4.94,107.53,403.57
10134,2.01,4.89,127.08,405.78
10136,2.01,4.91,136.85,404.67
10138,2.01,4.94,127.08,403.57
10140,2.01,4.95,127.08,403.02
10142,2.00,4.87,117.30,405.40
10144,2.00,4.87,117.30,405.40
10146,2.00,4.90,117.30,404.29
10148,2.00,4.91,156.40,403.73
10150,2.02,4.93,127.08,405.05
10152,2.00,5.02,97.75,399.39
10154,2.00,4.95,117.30,402.09
10156,2.00,4.93,97.75,403.18
10158,2.00,4.94,146.63,402.63
10160,2.01,4.94,127.08,403.57
10162,2.02,5.01,136.85,401.78
10164,2.00,4.91,127.08,403.73
10166,2.00,4.93,107.53,403.18
10168,2.01,4.91,127.08,404.67
10170,2.01,4.93,107.53,404.12
10172,1.99,4.99,146.63,399.53
10174,2.01,4.97,175.95,402.48
10176,2.02,4.97,166.18,403.41
10178,2.01,4.93,175.95,404.12
10180,2.02,4.97,195.50,403.41
10182,2.01,4.83,195.50,408.03
10184,2.00,4.97,195.50,401.55
10186,2.01,4.89,205.28,405.78
10188,2.00,4.94,195.50,402.63
10190,2.02,4.93,215.05,405.05
10192,2.00,4.87,215.05,405.40
10194,2.01,4.91,224.83,404.67
10196,2.01,4.94,205.28,403.57
10198,2.01,4.93,205.28,404.12
10200,2.02,4.90,205.28,406.16
10202,2.01,4.93,234.60,404.12
10204,2.00,4.94,215.05,402.63
10206,2.00,4.91,215.05,403.73
10208,2.00,4.87,254.15,405.40
10210,2.01,5.01,263.93,400.86
10212,2.03,4.97,263.93,404.34
10214,2.01,4.94,263.93,403.57
10216,2.01,4.91,234.60,404.67
10218,1.98,4.93,224.83,401.30
10220,2.01,4.91,254.15,404.67
10222,2.01,4.94,244.38,403.57
10224,2.01,4.94,244.38,403.57
10226,2.02,4.91,254.15,405.61
10228,2.01,4.93,244.38,404.12
10230,2.01,4.98,254.15,401.94
10232,2.02,4.91,263.93,405.61
10234,2.02,4.90,254.15,406.16
10236,2.00,4.95,234.60,402.09
10238,2.01,4.91,234.60,404.67
10240,2.02,4.97,244.38,403.41
10242,2.00,4.94,234.60,402.63
10244,2.02,4.93,234.60,405.05
10246,2.01,4.83,215.05,408.03
10248,2.01,4.93,224.83,404.12
10250,2.02,4.86,273.70,407.84
10252,2.01,4.91,244.38,404.67
10254,2.00,5.01,234.60,399.93
10256,2.01,4.93,234.60,404.12
10258,2.01,4.99,254.15,401.39
10260,2.02,4.81,244.38,410.11
10262,2.02,4.94,244.38,404.50
10264,2.01,4.93,234.60,404.12
10266,2.01,4.90,234.60,405.23
10268,2.01,4.93,205.28,404.12
10270,2.01,4.95,254.15,403.02
10272,1.98,4.95,254.15,400.21
10274,2.01,4.94,273.70,403.57
10276,2.00,4.99,234.60,400.46
10278,2.00,5.02,254.15,399.39
10280,2.01,4.95,263.93,403.02
10282,1.98,4.94,254.15,400.76
10284,2.02,4.81,283.48,410.11
10286,2.01,4.93,263.93,404.12
10288,2.01,4.95,254.15,403.02
10290,2.01,4.97,303.03,402.48
10292,2.01,4.93,332.36,404.12
10294,2.03,4.98,332.36,403.79
10296,2.00,4.94,283.48,402.63
10298,2.02,4.91,283.48,405.61
10300,2.01,4.89,254.15,405.78
10302,2.01,4.99,273.70,401.39
10304,2.01,4.94,244.38,403.57
10306,2.01,4.93,263.93,404.12
10308,2.02,4.98,283.48,402.86
10310,2.01,4.91,293.26,404.67
10312,2.02,4.95,293.26,403.95
10314,2.00,4.98,244.38,401.00
10316,2.00,4.90,273.70,404.29
10318,2.00,4.91,303.03,403.73
10320,2.01,4.94,312.81,403.57
10322,2.01,4.91,351.91,404.67
10324,2.00,4.91,332.36,403.73
10326,2.01,4.94,381.23,403.57
10328,2.01,4.90,332.36,405.23
10330,2.00,4.82,322.58,407.65
10332,2.00,4.93,293.26,403.18
10334,2.01,4.91,342.13,404.67
10336,2.00,4.91,293.26,403.73
10338,1.99,4.97,293.26,400.61
10340,2.01,4.93,303.03,404.12
10342,2.00,4.93,303.03,403.18
10344,2.01,4.94,342.13,403.57
10346,2.00,4.98,312.81,401.00
10348,2.02,4.93,322.58,405.05
10350,2.00,4.94,322.58,402.63
10352,2.02,4.93,371.46,405.05
10354,2.02,4.93,312.81,405.05
10356,2.01,4.93,322.58,404.12
10358,2.01,4.93,351.91,404.12
10360,2.02,4.93,332.36,405.05
10362,2.01,4.93,342.13,404.12
10364,2.00,4.93,342.13,403.18
10366,1.99,4.93,351.91,402.24
10368,2.01,4.91,322.58,404.67
10370,2.02,4.89,322.58,406.72
10372,2.01,4.87,322.58,406.34
10374,2.01,4.93,303.03,404.12
10376,2.01,4.94,312.81,403.57
10378,2.01,4.87,303.03,406.34
10380,2.00,4.94,283.48,402.63
10382,2.01,4.94,293.26,403.57
10384,2.01,4.93,263.93,404.12
10386,1.99,4.87,273.70,404.45
10388,2.01,4.85,303.03,407.46
10390,2.00,4.97,263.93,401.55
10392,2.00,4.93,312.81,403.18
10394,2.01,4.99,312.81,401.39
10396,1.99,5.01,303.03,399.00
10398,2.00,4.91,283.48,403.73
10400,2.01,4.95,303.03,403.02
10402,2.01,4.91,312.81,404.67
10404,2.01,4.93,0.00,404.12
10406,2.00,4.98,303.03,401.00
10408,2.01,5.01,293.26,400.86
10410,2.00,4.93,303.03,403.18
10412,2.00,4.93,293.26,403.18
10414,2.00,4.93,263.93,403.18
10416,2.01,4.93,293.26,404.12
10418,2.01,4.94,273.70,403.57
10420,2.03,4.90,283.48,407.10
10422,2.00,4.90,283.48,404.29
10424,2.00,4.93,254.15,403.18
10426,2.01,4.95,263.93,403.02
10428,2.00,4.94,283.48,402.63
10430,2.02,4.95,273.70,403.95
10432,2.01,4.83,273.70,408.03
10434,2.01,4.93,254.15,404.12
10436,2.00,4.95,244.38,402.09
10438,2.02,4.93,234.60,405.05
10440,2.02,4.91,254.15,405.61
10442,2.01,4.93,254.15,404.12
10444,2.00,4.91,254.15,403.73
10446,2.01,4.93,263.93,404.12
10448,2.02,4.94,283.48,404.50
10450,2.02,4.95,263.93,403.95
10452,2.00,4.91,273.70,403.73
10454,2.00,4.83,224.83,407.08
10456,2.00,4.93,224.83,403.18
10458,2.02,4.93,263.93,405.05
10460,2.00,5.01,254.15,399.93
10462,2.01,4.93,263.93,404.12
10464,2.01,4.97,273.70,402.48
10466,2.00,4.99,254.15,400.46
10468,2.00,4.91,244.38,403.73
10470,2.01,4.95,303.03,403.02
10472,2.01,4.94,293.26,403.57
10474,2.01,4.91,254.15,404.67
10476,2.00,4.94,254.15,402.63
10478,2.01,4.85,273.70,407.46
10480,2.00,4.93,254.15,403.18
10482,2.01,4.90,303.03,405.23
10484,2.01,4.90,254.15,405.23
10486,2.02,4.87,234.60,407.28
10488,2.01,4.94,244.38,403.57
10490,2.03,4.91,224.83,406.54
10492,2.00,5.05,185.73,398.33
10494,2.00,4.93,263.93,403.18
10496,2.01,4.90,254.15,405.23
10498,2.02,4.91,195.50,405.61
10500,2.00,4.93,185.73,403.18
10502,2.02,4.94,195.50,404.50
10504,2.00,4.95,195.50,402.09
10506,2.01,4.93,166.18,404.12
10508,2.01,4.97,175.95,402.48
10510,2.01,4.93,127.08,404.12
10512,2.02,4.91,136.85,405.61
10514,2.02,4.98,156.40,402.86
10516,1.99,4.94,166.18,401.70
10518,2.01,4.86,156.40,406.90
10520,2.01,4.91,136.85,404.67
10522,2.01,4.85,166.18,407.46
10524,2.00,4.91,156.40,403.73
10526,2.00,4.93,127.08,403.18
10528,2.00,4.93,166.18,403.18
10530,2.00,5.02,156.40,399.39
10532,2.00,4.93,175.95,403.18
10534,2.00,4.93,127.08,403.18
10536,2.00,4.97,146.63,401.55
10538,2.01,4.93,156.40,404.12
10540,2.01,4.93,166.18,404.12
10542,1.99,4.98,166.18,400.07
10544,2.01,4.93,146.63,404.12
10546,2.01,4.93,175.95,404.12
10548,2.01,4.94,166.18,403.57
10550,2.01,4.93,166.18,404.12
10552,2.00,4.93,146.63,403.18
10554,2.01,4.94,156.40,403.57
10556,2.02,4.90,175.95,406.16
10558,2.01,5.03,127.08,399.79
10560,2.01,4.91,136.85,404.67
10562,2.01,4.94,156.40,403.57
10564,2.01,4.94,127.08,403.57
10566,2.01,5.02,156.40,400.32
10568,2.00,4.87,166.18,405.40
10570,2.00,4.93,146.63,403.18
10572,2.01,4.91,146.63,404.67
10574,1.98,4.98,127.08,399.13
10576,2.00,5.01,136.85,399.93
10578,2.00,4.95,136.85,402.09
10580,1.99,4.94,136.85,401.70
10582,2.00,4.89,117.30,404.84
10584,2.00,4.91,166.18,403.73
10586,2.00,4.91,146.63,403.73
10588,2.00,4.93,156.40,403.18
10590,2.01,4.83,156.40,408.03
10592,1.99,4.91,146.63,402.79
10594,2.00,4.93,136.85,403.18
10596,2.02,4.91,146.63,405.61
10598,2.00,4.89,136.85,404.84
10600,2.00,4.94,146.63,402.63
10602,2.01,4.93,136.85,404.12
10604,2.01,4.97,136.85,402.48
10606,1.99,4.98,136.85,400.07
10608,2.01,4.91,136.85,404.67
10610,2.01,4.98,156.40,401.94
10612,2.01,4.93,136.85,404.12
10614,2.01,4.90,127.08,405.23
10616,2.01,4.94,136.85,403.57
10618,2.01,4.98,136.85,401.94
10620,2.01,4.90,205.28,405.23
10622,2.00,4.93,127.08,403.18
10624,2.01,4.85,156.40,407.46
10626,2.01,4.95,136.85,403.02
10628,2.00,4.94,127.08,402.63
10630,2.00,4.91,146.63,403.73
10632,1.99,4.94,146.63,401.70
10634,2.00,4.91,136.85,403.73
10636,2.00,4.93,156.40,403.18
10638,2.01,4.93,146.63,404.12
10640,2.01,4.95,156.40,403.02
10642,2.01,4.94,156.40,403.57
10644,2.00,4.94,136.85,402.63
10646,2.01,4.95,146.63,403.02
10648,1.98,4.93,117.30,401.30
10650,2.00,4.83,117.30,407.08
10652,2.00,4.91,156.40,403.73
10654,2.01,4.95,146.63,403.02
10656,2.00,4.93,136.85,403.18
10658,2.00,4.93,127.08,403.18
10660,2.01,4.85,146.63,407.46
10662,2.00,4.97,136.85,401.55
10664,2.00,4.93,156.40,403.18
10666,2.00,4.97,136.85,401.55
10668,2.02,4.94,146.63,404.50
10670,2.01,4.93,156.40,404.12
10672,2.00,4.93,146.63,403.18
10674,2.01,4.87,146.63,406.34
10676,2.01,4.94,175.95,403.57
10678,2.01,4.86,156.40,406.90
10680,2.02,4.93,156.40,405.05
10682,2.03,4.91,146.63,406.54
10684,2.01,4.93,146.63,404.12
10686,2.01,4.93,166.18,404.12
10688,2.01,4.79,156.40,409.74
10690,2.01,4.98,136.85,401.94
10692,2.00,4.91,156.40,403.73
10694,2.01,4.95,156.40,403.02
10696,2.00,4.97,127.08,401.55
10698,2.00,4.93,136.85,403.18
10700,2.01,4.91,136.85,404.67
10702,2.01,4.94,136.85,403.57
10704,1.99,4.94,136.85,401.70
10706,2.00,4.91,146.63,403.73
10708,2.00,5.02,175.95,399.39
10710,2.00,4.93,166.18,403.18
10712,2.01,4.93,156.40,404.12
10714,2.00,4.98,166.18,401.00
10716,2.01,4.89,166.18,405.78
10718,2.01,4.93,166.18,404.12
10720,2.01,4.91,166.18,404.67
10722,2.00,4.94,156.40,402.63
10724,2.01,4.94,146.63,403.57
10726,2.01,4.94,156.40,403.57
10728,2.01,4.91,185.73,404.67
10730,1.99,4.93,166.18,402.24
10732,2.01,5.26,136.85,391.02
10734,1.99,4.95,136.85,401.15
10736,1.99,4.93,146.63,402.24
10738,2.00,4.94,156.40,402.63
10740,1.99,4.94,146.63,401.70
10742,2.01,4.95,127.08,403.02
10744,1.99,4.95,146.63,401.15
10746,2.01,4.93,146.63,404.12
10748,2.01,4.93,117.30,404.12
10750,2.01,4.94,146.63,403.57
10752,1.99,4.93,156.40,402.24
10754,2.01,4.91,175.95,404.67
10756,2.01,4.93,195.50,404.12
10758,2.01,4.94,156.40,403.57
10760,2.02,4.90,166.18,406.16
10762,2.03,4.83,175.95,409.91
10764,2.01,4.93,136.85,404.12
10766,2.02,4.90,185.73,406.16
10768,2.02,4.93,185.73,405.05
10770,2.01,4.93,156.40,404.12
10772,2.01,4.91,156.40,404.67
10774,2.01,5.02,146.63,400.32
10776,2.01,4.94,166.18,403.57
10778,2.01,5.02,146.63,400.32
10780,2.01,4.97,156.40,402.48
10782,2.01,4.93,166.18,404.12
10784,1.99,4.95,146.63,401.15
10786,2.00,4.93,146.63,403.18
10788,2.00,4.93,156.40,403.18
10790,2.00,4.93,175.95,403.18
10792,2.01,4.86,156.40,406.90
10794,2.01,4.89,185.73,405.78
10796,2.00,4.82,156.40,407.65
10798,2.00,4.93,136.85,403.18
10800,2.00,4.93,166.18,403.18
10802,2.01,4.93,166.18,404.12
10804,2.03,4.95,175.95,404.88
10806,2.00,4.95,166.18,402.09
10808,2.00,4.93,166.18,403.18
10810,1.99,4.94,166.18,401.70
10812,2.01,4.91,195.50,404.67
10814,2.01,4.93,205.28,404.12
10816,2.00,4.93,215.05,403.18
10818,2.02,4.91,205.28,405.61
10820,2.01,5.01,175.95,400.86
10822,2.01,4.95,195.50,403.02
10824,2.00,4.93,195.50,403.18
10826,2.02,4.94,224.83,404.50
10828,2.01,4.93,234.60,404.12
10830,2.01,4.94,224.83,403.57
10832,2.02,4.81,234.60,410.11
10834,2.00,4.99,156.40,400.46
10836,1.99,4.97,195.50,400.61
10838,2.02,4.90,156.40,406.16
10840,2.00,4.85,175.95,406.52
10842,1.99,4.98,166.18,400.07
10844,2.01,4.90,175.95,405.23
10846,1.99,4.91,166.18,402.79
10848,2.01,4.93,175.95,404.12
10850,2.00,4.87,166.18,405.40
10852,2.01,4.93,146.63,404.12
10854,2.00,4.91,166.18,403.73
10856,2.00,4.94,156.40,402.63
10858,2.00,4.93,146.63,403.18
10860,2.00,4.90,156.40,404.29
10862,2.01,4.98,175.95,401.94
10864,2.01,4.97,146.63,402.48
10866,2.01,4.98,175.95,401.94
10868,2.00,4.95,185.73,402.09
10870,2.01,4.94,205.28,403.57
10872,2.01,4.91,175.95,404.67
10874,2.01,4.94,156.40,403.57
10876,2.00,4.93,166.18,403.18
10878,2.01,4.94,175.95,403.57
10880,2.01,4.83,146.63,408.03
10882,2.02,4.89,166.18,406.72
10884,2.01,4.93,156.40,404.12
10886,2.01,4.93,136.85,404.12
10888,2.03,4.89,185.73,407.66
10890,2.02,4.90,195.50,406.16
10892,2.02,4.91,156.40,405.61
10894,2.01,4.97,185.73,402.48
10896,2.00,4.93,205.28,403.18
10898,2.00,4.94,205.28,402.63
10900,2.01,4.87,185.73,406.34
10902,2.00,4.94,185.73,402.63
10904,2.00,4.93,166.18,403.18
10906,2.02,4.94,195.50,404.50
10908,2.00,5.02,166.18,399.39
10910,2.01,4.91,195.50,404.67
10912,2.01,4.93,195.50,404.12
10914,2.02,4.91,205.28,405.61
10916,2.01,4.91,175.95,404.67
10918,2.01,5.02,166.18,400.32
10920,1.99,4.97,175.95,400.61
10922,2.00,4.85,166.18,406.52
10924,2.02,4.93,205.28,405.05
10926,2.00,4.89,205.28,404.84
10928,2.01,4.93,195.50,404.12
10930,2.01,4.93,156.40,404.12
10932,2.00,4.94,205.28,402.63
10934,2.01,4.93,195.50,404.12
10936,2.00,4.94,185.73,402.63
10938,2.01,4.94,195.50,403.57
10940,2.01,4.93,175.95,404.12
10942,2.02,4.94,195.50,404.50
10944,2.02,4.90,185.73,406.16
10946,2.01,4.91,195.50,404.67
10948,2.01,4.93,195.50,404.12
10950,2.01,4.95,195.50,403.02
10952,2.01,4.93,185.73,404.12
10954,2.01,4.93,156.40,404.12
10956,2.01,4.99,185.73,401.39
10958,2.01,4.93,146.63,404.12
10960,2.01,4.93,185.73,404.12
10962,2.01,4.93,156.40,404.12
10964,2.01,5.03,195.50,399.79
10966,2.00,4.91,156.40,403.73
10968,1.99,4.89,166.18,403.90
10970,2.01,4.91,166.18,404.67
10972,1.99,4.82,156.40,406.70
10974,2.00,4.91,166.18,403.73
10976,2.00,4.86,166.18,405.96
10978,2.00,4.93,195.50,403.18
10980,2.01,4.91,205.28,404.67
10982,2.01,4.89,136.85,405.78
10984,2.00,4.93,175.95,403.18
10986,2.00,4.93,175.95,403.18
10988,2.01,4.91,185.73,404.67
10990,2.01,4.93,175.95,404.12
10992,1.98,4.91,185.73,401.85
10994,2.01,4.94,195.50,403.57
10996,2.01,4.95,195.50,403.02
10998,2.02,4.91,195.50,405.61
11000,2.01,4.94,185.73,403.57
11002,2.02,4.87,215.05,407.28
11004,2.01,5.01,175.95,400.86
11006,2.00,4.94,185.73,402.63
11008,2.00,5.02,195.50,399.39
11010,2.01,4.93,175.95,404.12
11012,2.01,4.93,195.50,404.12
11014,2.01,4.89,205.28,405.78
11016,2.02,4.93,195.50,405.05
11018,2.01,4.93,175.95,404.12
11020,2.02,4.91,195.50,405.61
11022,2.00,4.91,195.50,403.73
11024,2.01,4.93,166.18,404.12
11026,2.00,4.95,175.95,402.09
11028,2.01,4.89,195.50,405.78
11030,2.00,4.97,175.95,401.55
11032,2.01,5.03,156.40,399.79
11034,2.00,4.97,175.95,401.55
11036,2.00,4.90,185.73,404.29
11038,2.00,4.93,215.05,403.18
11040,2.00,4.97,185.73,401.55
11042,2.02,4.91,195.50,405.61
11044,2.00,4.90,185.73,404.29
11046,2.00,4.93,195.50,403.18
11048,1.98,4.94,175.95,400.76
11050,2.01,4.91,215.05,404.67
11052,2.00,4.93,195.50,403.18
11054,2.00,4.93,205.28,403.18
11056,2.00,4.87,205.28,405.40
11058,2.01,4.87,185.73,406.34
11060,2.00,4.94,185.73,402.63
11062,2.01,4.85,215.05,407.46
11064,2.01,4.91,195.50,404.67
11066,2.01,4.90,185.73,405.23
11068,2.00,4.94,205.28,402.63
11070,2.01,4.93,185.73,404.12
11072,2.01,4.94,185.73,403.57
11074,2.01,4.93,185.73,404.12
11076,2.01,4.93,185.73,404.12
11078,2.01,4.93,185.73,404.12
11080,2.01,4.94,205.28,403.57
11082,2.00,4.93,195.50,403.18
11084,2.01,5.03,156.40,399.79
11086,2.01,4.91,175.95,404.67
11088,2.01,4.93,175.95,404.12
11090,2.00,4.93,175.95,403.18
11092,2.01,4.91,175.95,404.67
11094,1.99,4.95,166.18,401.15
11096,2.02,4.91,146.63,405.61
11098,2.00,4.94,156.40,402.63
11100,2.01,4.95,166.18,403.02
11102,2.03,4.91,175.95,406.54
11104,2.00,4.90,156.40,404.29
11106,2.01,4.91,156.40,404.67
11108,2.00,4.93,156.40,403.18
11110,2.02,4.94,166.18,404.50
11112,2.01,4.90,195.50,405.23
