=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.02.24 16:29:28 =~=~=~=~=~=~=~=~=~=~=~=,,,,,
Adafruit DS3502 Test,,,,,
Found DS3502 chip,,,,,
time, Feed (mm/min), Wind (m/min), diameter (um), predicted diameter (um),
Positive Limit Reached!,,,,,
Please Wait..,,,,,
END OF CARRIAGE RETURN LOOP,,,,,
END OF FOR LOOP FOR MOVING TO STARTING POSITION,,,,,
END OF FOR LOOP FOR MOVING TO STARTING POSITION,,,,,
1269,2.01,4.34,547.41,430.77,40
1269,2,4.32,547.41,430.43,40
1270,2,4.32,566.96,430.43,40
1270,2,4.32,606.06,430.43,40
1270,2,4.32,527.86,430.43,40
1271,2,4.31,518.08,431.1,40
1271,2.01,4.31,488.76,432.11,40
1271,1.99,4.32,488.76,429.43,40
1272,2,4.32,478.98,430.43,40
1272,2.01,4.32,508.31,431.43,40
1272,2.01,4.32,518.08,431.43,40
1273,2.01,4.32,498.53,431.43,40
1273,2,4.32,508.31,430.43,40
1273,2.01,4.32,498.53,431.43,40
1274,2,4.31,488.76,431.1,40
1274,2,4.32,478.98,430.43,40
1274,2,4.32,478.98,430.43,40
1275,2,4.32,478.98,430.43,40
1275,2,4.32,498.53,430.43,40
1275,2,4.34,488.76,429.77,40
1276,2.01,4.32,478.98,431.43,40
1276,2,4.32,518.08,430.43,40
1276,2,4.32,498.53,430.43,40
1277,2,4.32,498.53,430.43,40
1277,2,4.31,508.31,431.1,40
1277,2.01,4.32,498.53,431.43,40
1278,2,4.32,498.53,430.43,40
1278,2.01,4.32,478.98,431.43,40
1278,1.99,4.32,478.98,429.43,40
1279,2.01,4.32,508.31,431.43,40
1279,2,4.32,498.53,430.43,40
1279,2.01,4.32,508.31,431.43,40
1280,2,4.32,498.53,430.43,40
1280,2.01,4.34,498.53,430.77,40
1280,2,4.32,498.53,430.43,40
1281,2,4.34,488.76,429.77,40
1281,2,4.31,508.31,431.1,40
1281,2,4.32,508.31,430.43,40
1282,2,4.31,518.08,431.1,40
1282,2,4.32,508.31,430.43,40
1282,2,4.32,498.53,430.43,40
1283,2.01,4.32,498.53,431.43,40
1283,2.01,4.32,518.08,431.43,40
1283,2,4.32,518.08,430.43,40
1284,2.01,4.31,508.31,432.11,40
1284,2.01,4.31,488.76,432.11,40
1284,2,4.32,498.53,430.43,40
1285,1.99,4.32,498.53,429.43,40
1285,2.01,4.32,508.31,431.43,40
1285,2,4.32,508.31,430.43,40
1286,2,4.34,508.31,429.77,40
1286,2.01,4.32,488.76,431.43,40
1286,2.01,4.32,488.76,431.43,40
1287,2,4.32,498.53,430.43,40
1287,2,4.32,498.53,430.43,40
1287,2,4.32,488.76,430.43,40
1288,2,4.32,469.21,430.43,40
1288,2,4.32,469.21,430.43,40
1288,1.99,4.34,469.21,428.77,40
1289,2.01,4.34,469.21,430.77,40
1289,2.01,4.32,488.76,431.43,40
1289,2.01,4.32,459.43,431.43,40
1290,2.01,4.32,469.21,431.43,40
1290,2.01,4.32,498.53,431.43,40
1290,2,4.32,459.43,430.43,40
1291,2.01,4.32,478.98,431.43,40
1291,2,4.31,459.43,431.1,40
1291,2,4.31,449.66,431.1,40
1292,2.01,4.32,459.43,431.43,40
1292,2,4.32,449.66,430.43,40
1292,2,4.32,459.43,430.43,40
1293,2.01,4.32,459.43,431.43,40
1293,2,4.32,478.98,430.43,40
1293,2.01,4.32,527.86,431.43,40
1294,2,4.32,488.76,430.43,40
1294,2,4.32,459.43,430.43,40
1294,2,4.32,459.43,430.43,40
1295,1.99,4.32,449.66,429.43,40
1295,1.99,4.35,449.66,428.11,40
1295,2,4.32,469.21,430.43,40
1296,2,4.32,488.76,430.43,40
1296,2,4.32,498.53,430.43,40
1296,2,4.32,488.76,430.43,40
1297,2,4.32,469.21,430.43,40
1297,2,4.34,459.43,429.77,40
1297,2,4.31,439.88,431.1,40
1298,2,4.31,439.88,431.1,40
1298,2.01,4.31,469.21,432.11,40
1298,2.01,4.34,449.66,430.77,40
1299,2,4.34,469.21,429.77,40
1299,2,4.32,488.76,430.43,40
1299,2.01,4.32,518.08,431.43,40
1300,2.01,4.32,625.61,431.43,40
1300,2.01,4.32,606.06,431.43,40
1300,2,4.32,596.29,430.43,40
1301,2,4.32,557.18,430.43,40
1301,2,4.32,566.96,430.43,40
1301,2,4.32,625.61,430.43,40
1302,2,4.31,518.08,431.1,40
1302,2,4.32,478.98,430.43,40
1302,2,4.32,469.21,430.43,40
1303,2,4.32,478.98,430.43,40
1303,1.99,4.32,459.43,429.43,40
1303,2.01,4.32,449.66,431.43,40
1304,2.01,4.32,478.98,431.43,40
1304,2.01,4.34,469.21,430.77,40
1304,2.01,4.32,488.76,431.43,40
1305,2,4.32,478.98,430.43,40
1305,2.01,4.32,469.21,431.43,40
1305,2,4.31,478.98,431.1,40
1306,2,4.31,459.43,431.1,40
1306,2,4.32,459.43,430.43,40
1306,2,4.32,469.21,430.43,40
1307,2,4.32,449.66,430.43,40
1307,2,4.34,459.43,429.77,40
1307,2.01,4.32,449.66,431.43,40
1308,2,4.32,449.66,430.43,40
1308,2.01,4.32,459.43,431.43,40
1308,2,4.32,469.21,430.43,40
1309,2.01,4.32,488.76,431.43,40
1309,2,4.32,527.86,430.43,40
1309,1.99,4.32,606.06,429.43,40
1310,2,4.32,488.76,430.43,40
1310,2,4.32,469.21,430.43,40
1310,2,4.32,488.76,430.43,40
1311,2,4.32,518.08,430.43,40
1311,2.01,4.32,439.88,431.43,40
1311,2,4.34,449.66,429.77,40
1312,2,4.32,420.33,430.43,40
1312,2.01,4.32,420.33,431.43,40
1312,2,4.32,420.33,430.43,40
1313,2,4.31,420.33,431.1,40
1313,2.01,4.32,420.33,431.43,40
1313,2,4.31,420.33,431.1,40
1314,2,4.32,420.33,430.43,40
1314,1.99,4.31,430.11,430.1,40
1314,2.01,4.32,439.88,431.43,40
1315,2,4.32,430.11,430.43,40
1315,2.01,4.34,430.11,430.77,40
1315,2.01,4.32,410.56,431.43,40
1316,2,4.32,420.33,430.43,40
1316,2,4.32,420.33,430.43,40
1316,2,4.32,420.33,430.43,40
1317,2,4.32,430.11,430.43,40
1317,2,4.31,420.33,431.1,40
1317,2,4.34,420.33,429.77,40
1318,2,4.32,430.11,430.43,40
1318,2.01,4.34,430.11,430.77,40
1318,2.01,4.32,449.66,431.43,40
1319,2.01,4.32,439.88,431.43,40
1319,2.01,4.32,430.11,431.43,40
1319,2.01,4.32,420.33,431.43,40
1320,2,4.32,420.33,430.43,40
1320,2,4.32,430.11,430.43,40
1320,2,4.34,439.88,429.77,40
1321,2,4.31,449.66,431.1,40
1321,2.01,4.32,420.33,431.43,40
1321,2,4.32,488.76,430.43,40
1322,2,4.32,469.21,430.43,40
1322,2,4.32,459.43,430.43,40
1322,2,4.32,459.43,430.43,40
1323,2,4.32,537.63,430.43,40
1323,2,4.32,469.21,430.43,40
1323,2.01,4.32,488.76,431.43,40
1324,2,4.32,439.88,430.43,40
1324,1.99,4.34,439.88,428.77,40
1324,2.01,4.31,430.11,432.11,40
1325,1.99,4.32,439.88,429.43,40
1325,2.01,4.32,430.11,431.43,40
1325,2,4.32,420.33,430.43,40
1326,2,4.34,449.66,429.77,40
1326,2.01,4.32,469.21,431.43,40
1326,2.01,4.32,508.31,431.43,40
1327,2,4.3,645.16,431.78,40
1327,2,4.32,645.16,430.43,40
1327,2.01,4.32,762.46,431.43,40
1328,2,4.32,801.56,430.43,40
1328,2,4.31,537.63,431.1,40
1328,2.01,4.32,478.98,431.43,40
1329,2.01,4.32,439.88,431.43,40
1329,2.01,4.32,430.11,431.43,40
1329,2,4.32,400.78,430.43,40
1330,2,4.32,391.01,430.43,40
1330,2,4.32,410.56,430.43,40
1330,1.99,4.34,439.88,428.77,40
1331,2,4.32,459.43,430.43,40
1331,2,4.32,430.11,430.43,40
1331,1.99,4.32,410.56,429.43,40
1332,2.01,4.32,430.11,431.43,40
1332,2.01,4.32,439.88,431.43,40
1332,2,4.32,420.33,430.43,40
1333,2,4.3,420.33,431.78,40
1333,2,4.32,410.56,430.43,40
1333,2,4.32,420.33,430.43,40
1334,2,4.31,420.33,431.1,40
1334,2,4.32,439.88,430.43,40
1334,2,4.32,537.63,430.43,40
1335,2.01,4.32,547.41,431.43,40
1335,2,4.32,615.84,430.43,40
1335,2,4.32,791.79,430.43,40
1336,2,4.32,625.61,430.43,40
1336,2.01,4.32,645.16,431.43,40
1336,2,4.32,576.74,430.43,40
1337,2,4.32,410.56,430.43,40
1337,2,4.32,391.01,430.43,40
1337,1.99,4.31,371.46,430.1,40
1338,2.01,4.34,361.68,430.77,40
1338,2.01,4.32,381.23,431.43,40
1338,2.01,4.32,391.01,431.43,40
1339,2.01,4.32,410.56,431.43,40
1339,2,4.32,439.88,430.43,40
1339,2.01,4.32,459.43,431.43,40
1340,2,4.3,488.76,431.78,40
1340,2,4.32,596.29,430.43,40
1340,2,4.32,635.39,430.43,40
1341,2,4.31,508.31,431.1,40
1341,2,4.32,478.98,430.43,40
1341,2.01,4.32,488.76,431.43,40
1342,2.01,4.32,459.43,431.43,40
1342,2.01,4.32,439.88,431.43,40
1342,2.01,4.32,439.88,431.43,40
1343,2,4.32,439.88,430.43,40
1343,2,4.32,430.11,430.43,40
1343,2,4.32,439.88,430.43,40
1344,2,4.32,430.11,430.43,40
1344,2,4.32,430.11,430.43,40
1344,2,4.32,430.11,430.43,40
1345,2,4.32,430.11,430.43,40
1345,2.01,4.32,420.33,431.43,40
1345,2.01,4.32,439.88,431.43,40
1346,2,4.32,430.11,430.43,40
1346,2,4.32,430.11,430.43,40
1346,2,4.32,439.88,430.43,40
1347,2,4.32,439.88,430.43,40
1347,1.99,4.34,449.66,428.77,40
1347,1.99,4.32,449.66,429.43,40
1348,2.01,4.32,439.88,431.43,40
1348,2.01,4.32,430.11,431.43,40
1348,2,4.32,488.76,430.43,40
1349,2.01,4.32,498.53,431.43,40
1349,2,4.32,527.86,430.43,40
1349,2,4.32,557.18,430.43,40
1350,2,4.32,625.61,430.43,40
1350,1.99,4.32,469.21,429.43,40
1350,2.01,4.32,439.88,431.43,40
1351,2,4.32,449.66,430.43,40
1351,2.01,4.32,469.21,431.43,40
1351,2,4.32,488.76,430.43,40
1352,2,4.32,498.53,430.43,40
1352,2,4.31,596.29,431.1,40
1352,2.01,4.31,635.39,432.11,40
1353,2.01,4.32,498.53,431.43,40
1353,2,4.32,469.21,430.43,40
1353,1.99,4.32,449.66,429.43,40
1354,2,4.32,488.76,430.43,40
1354,2,4.32,439.88,430.43,40
1354,2,4.32,430.11,430.43,40
1355,2.01,4.32,420.33,431.43,40
1355,1.99,4.32,420.33,429.43,40
1355,2,4.34,420.33,429.77,40
1356,2,4.32,430.11,430.43,40
1356,2,4.32,449.66,430.43,40
1356,2.01,4.32,430.11,431.43,40
1357,2.01,4.32,459.43,431.43,40
1357,2.01,4.32,459.43,431.43,40
1357,2.01,4.34,439.88,430.77,40
1358,2,4.32,449.66,430.43,40
1358,2,4.31,439.88,431.1,40
1358,2,4.31,459.43,431.1,40
1359,2.01,4.34,410.56,430.77,40
1359,2.01,4.32,449.66,431.43,40
1359,2.01,4.32,439.88,431.43,40
1360,2,4.32,459.43,430.43,40
1360,2,4.32,449.66,430.43,40
1360,2,4.32,449.66,430.43,40
1361,2,4.32,449.66,430.43,40
1361,2,4.32,449.66,430.43,40
1361,2,4.32,459.43,430.43,40
1362,2,4.32,449.66,430.43,40
1362,2.01,4.3,449.66,432.78,40
1362,2,4.32,459.43,430.43,40
1363,2,4.32,459.43,430.43,40
1363,2.01,4.32,449.66,431.43,40
1363,2.01,4.32,439.88,431.43,40
1364,2,4.32,430.11,430.43,40
1364,2,4.32,430.11,430.43,40
1364,2,4.32,430.11,430.43,40
1365,2.01,4.32,439.88,431.43,40
1365,2.01,4.32,430.11,431.43,40
1365,2.01,4.34,430.11,430.77,40
1366,2,4.32,430.11,430.43,40
1366,2,4.31,430.11,431.1,40
1366,2.01,4.32,439.88,431.43,40
1367,2,4.32,430.11,430.43,40
1367,1.99,4.31,420.33,430.1,40
1367,2,4.32,430.11,430.43,40
1368,2.01,4.32,420.33,431.43,40
1368,1.99,4.32,410.56,429.43,40
1368,2.01,4.31,420.33,432.11,40
1369,2,4.3,420.33,431.78,40
1369,2.01,4.32,420.33,431.43,40
1369,2.01,4.32,410.56,431.43,40
1370,2.01,4.32,410.56,431.43,40
1370,2,4.3,420.33,431.78,40
1370,2,4.31,430.11,431.1,40
1371,2,4.31,439.88,431.1,40
1371,2,4.32,469.21,430.43,40
1371,2,4.32,469.21,430.43,40
1372,2.01,4.32,478.98,431.43,40
1372,2,4.32,527.86,430.43,40
1372,2,4.32,498.53,430.43,40
1373,2,4.32,449.66,430.43,40
1373,2,4.32,420.33,430.43,40
1373,2,4.32,410.56,430.43,40
1374,2,4.32,410.56,430.43,40
1374,2.01,4.32,430.11,431.43,40
1374,2,4.31,469.21,431.1,40
1375,2.01,4.31,439.88,432.11,40
1375,2,4.32,430.11,430.43,40
1375,2,4.32,420.33,430.43,40
1376,2,4.32,430.11,430.43,40
1376,2,4.32,439.88,430.43,40
1376,2,4.32,459.43,430.43,40
1377,2,4.31,449.66,431.1,40
1377,2,4.32,449.66,430.43,40
1377,2.01,4.32,449.66,431.43,40
1378,2.01,4.32,439.88,431.43,40
1378,2,4.32,439.88,430.43,40
1378,2.01,4.32,439.88,431.43,40
1379,2,4.32,449.66,430.43,40
1379,2.01,4.32,439.88,431.43,40
1379,2,4.32,439.88,430.43,40
1380,2,4.32,449.66,430.43,40
1380,2,4.32,449.66,430.43,40
1380,2.01,4.32,439.88,431.43,40
1381,2,4.32,469.21,430.43,40
1381,2,4.34,478.98,429.77,40
1381,2.01,4.32,469.21,431.43,40
1382,2,4.32,478.98,430.43,40
1382,2.01,4.32,498.53,431.43,40
1382,2.01,4.31,449.66,432.11,40
1383,2,4.31,449.66,431.1,40
1383,2,4.31,449.66,431.1,40
1383,2.01,4.32,459.43,431.43,40
1384,2,4.32,449.66,430.43,40
1384,2.01,4.32,449.66,431.43,40
1384,2.01,4.32,420.33,431.43,40
1385,2,4.32,439.88,430.43,40
1385,2,4.32,439.88,430.43,40
1385,2,4.32,430.11,430.43,40
1386,2,4.32,430.11,430.43,40
1386,2,4.32,420.33,430.43,40
1386,2,4.32,439.88,430.43,40
1387,2.01,4.3,420.33,432.78,40
1387,2,4.32,439.88,430.43,40
1387,2.01,4.32,439.88,431.43,40
1388,2,4.31,430.11,431.1,40
1388,2.01,4.32,439.88,431.43,40
1388,2,4.32,449.66,430.43,40
1389,2,4.32,420.33,430.43,40
1389,2,4.31,430.11,431.1,40
1389,2,4.31,439.88,431.1,40
1390,2,4.32,420.33,430.43,40
1390,2.01,4.32,439.88,431.43,40
1390,2,4.32,430.11,430.43,40
1391,2.01,4.32,439.88,431.43,40
1391,2,4.32,439.88,430.43,40
1391,2,4.34,430.11,429.77,40
1392,2,4.32,430.11,430.43,40
1392,2,4.34,420.33,429.77,40
1392,2,4.32,430.11,430.43,40
1393,2,4.32,439.88,430.43,40
1393,2.01,4.34,449.66,430.77,40
1393,2,4.32,439.88,430.43,40
1394,2,4.32,430.11,430.43,40
1394,2.01,4.34,420.33,430.77,40
1394,2,4.32,439.88,430.43,40
1395,2,4.32,420.33,430.43,40
1395,2.01,4.32,439.88,431.43,40
1395,2,4.32,420.33,430.43,40
1396,2.01,4.32,410.56,431.43,40
1396,2,4.32,420.33,430.43,40
1396,2.01,4.32,420.33,431.43,40
1397,2,4.32,400.78,430.43,40
1397,2.01,4.32,420.33,431.43,40
1397,2,4.32,420.33,430.43,40
1398,2.01,4.34,420.33,430.77,40
1398,2,4.32,420.33,430.43,40
1398,2,4.32,410.56,430.43,40
1399,2,4.32,439.88,430.43,40
1399,2,4.32,439.88,430.43,40
1399,2,4.34,459.43,429.77,40
1400,2,4.32,488.76,430.43,40
1400,2,4.32,498.53,430.43,40
1400,2,4.32,469.21,430.43,40
1401,2.01,4.32,459.43,431.43,40
1401,2.01,4.31,439.88,432.11,40
1401,2,4.32,439.88,430.43,40
1402,2,4.32,439.88,430.43,40
1402,2,4.31,430.11,431.1,40
1402,2.01,4.32,410.56,431.43,40
1403,2.01,4.32,420.33,431.43,40
1403,2.01,4.32,420.33,431.43,40
1403,2,4.32,430.11,430.43,40
1404,2.01,4.32,430.11,431.43,40
1404,2,4.32,410.56,430.43,40
1404,2,4.32,410.56,430.43,40
1405,2,4.31,410.56,431.1,40
1405,1.99,4.32,420.33,429.43,40
1405,2,4.32,410.56,430.43,40
1406,2,4.32,420.33,430.43,40
1406,2,4.32,459.43,430.43,40
1406,2,4.32,449.66,430.43,40
1407,2.01,4.32,430.11,431.43,40
1407,2,4.32,439.88,430.43,40
1407,2.01,4.31,420.33,432.11,40
1408,2,4.32,420.33,430.43,40
1408,2,4.31,410.56,431.1,40
1408,1.99,4.32,391.01,429.43,40
1409,2.01,4.32,439.88,431.43,40
1409,2,4.32,410.56,430.43,40
1409,2.01,4.32,410.56,431.43,40
1410,2.01,4.32,420.33,431.43,40
1410,2.01,4.32,420.33,431.43,40
1410,2,4.32,430.11,430.43,40
1411,2,4.3,410.56,431.78,40
1411,1.99,4.31,410.56,430.1,40
1411,2,4.32,420.33,430.43,40
1412,2,4.32,430.11,430.43,40
1412,2,4.32,410.56,430.43,40
1412,2.01,4.32,420.33,431.43,40
1413,2,4.31,420.33,431.1,40
1413,2,4.32,430.11,430.43,40
1413,2.02,4.34,449.66,431.76,40
1414,2,4.32,430.11,430.43,40
1414,2,4.34,420.33,429.77,40
1414,2,4.32,430.11,430.43,40
1415,2.01,4.34,459.43,430.77,40
1415,2,4.32,488.76,430.43,40
1415,2,4.31,430.11,431.1,40
1416,2,4.32,391.01,430.43,40
1416,1.99,4.32,400.78,429.43,40
1416,1.99,4.34,400.78,428.77,40
1417,2,4.32,400.78,430.43,40
1417,2,4.32,400.78,430.43,40
1417,2.01,4.32,410.56,431.43,40
1418,2,4.34,420.33,429.77,40
1418,2.01,4.32,439.88,431.43,40
1418,2,4.32,430.11,430.43,40
1419,2,4.31,508.31,431.1,40
1419,2,4.31,537.63,431.1,40
1419,2.01,4.31,439.88,432.11,40
1420,2.01,4.34,439.88,430.77,40
1420,2,4.32,391.01,430.43,40
1420,2.01,4.34,400.78,430.77,40
1421,2,4.32,400.78,430.43,40
1421,2,4.32,410.56,430.43,40
1421,2,4.31,410.56,431.1,40
1422,2,4.31,410.56,431.1,40
1422,2.01,4.32,439.88,431.43,40
1422,2.01,4.32,459.43,431.43,40
1423,2.01,4.32,439.88,431.43,40
1423,2.01,4.32,469.21,431.43,40
1423,2,4.31,498.53,431.1,40
1424,2,4.32,478.98,430.43,40
1424,2,4.32,439.88,430.43,40
1424,2.01,4.32,430.11,431.43,40
1425,2,4.32,400.78,430.43,40
1425,2.01,4.32,430.11,431.43,40
1425,2,4.32,430.11,430.43,40
1426,2,4.32,430.11,430.43,40
1426,2,4.3,400.78,431.78,40
1426,2,4.32,400.78,430.43,40
1427,2,4.31,391.01,431.1,40
1427,2,4.32,420.33,430.43,40
1427,2,4.32,420.33,430.43,40
1428,2.01,4.32,391.01,431.43,40
1428,2.01,4.32,400.78,431.43,40
1428,2.01,4.32,449.66,431.43,40
1429,2,4.32,439.88,430.43,40
1429,2.01,4.34,420.33,430.77,40
1429,2,4.32,430.11,430.43,40
1430,2,4.32,469.21,430.43,40
1430,2,4.32,420.33,430.43,40
1430,2,4.32,410.56,430.43,40
1431,2,4.32,400.78,430.43,40
1431,2.01,4.32,400.78,431.43,40
1431,2,4.32,449.66,430.43,40
1432,2,4.34,439.88,429.77,40
1432,1.99,4.31,400.78,430.1,40
1432,2,4.32,391.01,430.43,40
1433,2,4.32,332.36,430.43,40
1433,2,4.32,381.23,430.43,40
1433,2,4.32,430.11,430.43,40
1434,2,4.32,420.33,430.43,40
1434,2,4.32,400.78,430.43,40
1434,2,4.32,410.56,430.43,40
1435,2.01,4.32,430.11,431.43,40
1435,2.01,4.31,430.11,432.11,40
1435,2,4.32,400.78,430.43,40
1436,2,4.31,439.88,431.1,40
1436,2.01,4.32,459.43,431.43,40
1436,2.01,4.32,400.78,431.43,40
1437,2,4.32,449.66,430.43,40
1437,2,4.32,400.78,430.43,40
1437,2,4.32,371.46,430.43,40
1438,2,4.32,420.33,430.43,40
1438,2,4.32,361.68,430.43,40
1438,2.01,4.32,410.56,431.43,40
1439,2,4.32,478.98,430.43,40
1439,2,4.3,391.01,431.78,40
1439,2,4.32,381.23,430.43,40
1440,2.01,4.32,439.88,431.43,40
1440,2,4.32,381.23,430.43,40
1440,1.99,4.32,420.33,429.43,40
1441,2,4.31,322.58,431.1,40
1441,2,4.32,351.91,430.43,40
1441,2.01,4.34,312.81,430.77,40
1442,2.01,4.34,381.23,430.77,40
1442,2,4.32,439.88,430.43,40
1442,2,4.34,498.53,429.77,40
1443,2,4.32,518.08,430.43,40
1443,2,4.32,312.81,430.43,40
1443,2,4.32,430.11,430.43,40
1444,2.01,4.32,410.56,431.43,40
1444,2,4.32,410.56,430.43,40
1444,2.01,4.32,420.33,431.43,40
1445,2,4.32,293.26,430.43,40
1445,2,4.31,410.56,431.1,40
1445,2.01,4.32,478.98,431.43,40
1446,2,4.32,244.38,430.43,40
1446,2,4.32,391.01,430.43,40
1446,2,4.31,332.36,431.1,40
1447,2.01,4.32,488.76,431.43,40
1447,2,4.32,332.36,430.43,40
1447,2,4.34,371.46,429.77,40
1448,2.01,4.32,420.33,431.43,40
1448,2,4.32,195.5,430.43,40
1448,2,4.32,469.21,430.43,40
1449,1.99,4.32,361.68,429.43,40
1449,2,4.31,322.58,431.1,40
1449,2,4.32,371.46,430.43,40
1450,2,4.32,537.63,430.43,40
1450,2,4.32,381.23,430.43,40
1450,2,4.32,371.46,430.43,40
1451,2,4.32,351.91,430.43,40
1451,2,4.32,351.91,430.43,40
1451,2,4.31,420.33,431.1,40
1452,2,4.31,420.33,431.1,40
1452,2.01,4.32,351.91,431.43,40
1452,2,4.34,224.83,429.77,40
1453,2,4.32,293.26,430.43,40
1453,2,4.32,420.33,430.43,40
1453,2,4.32,303.03,430.43,40
1454,2,4.32,410.56,430.43,40
1454,2,4.32,430.11,430.43,40
1454,1.99,4.31,244.38,430.1,40
1455,2,4.34,459.43,429.77,40
1455,2.01,4.32,488.76,431.43,40
1455,2,4.32,195.5,430.43,40
1456,2.01,4.32,508.31,431.43,40
1456,2.01,4.32,195.5,431.43,40
1456,2.01,4.32,312.81,431.43,40
1457,2,4.31,342.13,431.1,40
1457,2,4.31,557.18,431.1,40
1457,2,4.32,566.96,430.43,40
1458,2,4.31,244.38,431.1,40
1458,2.01,4.32,430.11,431.43,40
1458,2,4.32,293.26,430.43,40
1459,2,4.32,175.95,430.43,40
1459,2,4.32,195.5,430.43,40
1459,2,4.34,498.53,429.77,40
1460,2,4.32,215.05,430.43,40
1460,2,4.28,293.26,432.45,39
1460,2.01,4.32,606.06,431.43,40
1461,2.01,4.34,586.51,430.77,40
1461,2,4.32,273.7,430.43,40
1461,2.01,4.32,449.66,431.43,40
1462,2,4.32,166.18,430.43,40
1462,2,4.32,166.18,430.43,40
1462,2,4.32,713.59,430.43,40
1463,2.01,4.31,332.36,432.11,40
1463,1.99,4.31,391.01,430.1,40
1463,1.99,4.32,508.31,429.43,40
1464,2.01,4.34,449.66,430.77,40
1464,2.01,4.32,195.5,431.43,40
1464,2,4.32,263.93,430.43,40
1465,2,4.32,146.63,430.43,40
1465,2.01,4.32,664.71,431.43,40
1465,2,4.32,185.73,430.43,40
1466,2,4.32,175.95,430.43,40
1466,2,4.31,527.86,431.1,40
1466,2,4.32,478.98,430.43,40
1467,2,4.32,439.88,430.43,40
1467,2.01,4.31,175.95,432.11,40
1467,2,4.32,234.6,430.43,40
1468,2.01,4.32,185.73,431.43,40
1468,2.01,4.32,410.56,431.43,40
1468,2.01,4.32,215.05,431.43,40
1469,2,4.32,195.5,430.43,40
1469,2,4.31,762.46,431.1,40
1469,2,4.31,459.43,431.1,40
1470,2,4.31,361.68,431.1,40
1470,2,4.32,381.23,430.43,40
1470,2.01,4.32,273.7,431.43,40
1471,2,4.34,293.26,429.77,40
1471,2,4.32,185.73,430.43,40
1471,2.01,4.32,723.36,431.43,40
1472,2,4.32,762.46,430.43,40
1472,2,4.34,312.81,429.77,40
1472,2.01,4.34,361.68,430.77,40
1473,2,4.32,136.85,430.43,40
1473,2,4.32,146.63,430.43,40
1473,2,4.32,136.85,430.43,40
1474,2,4.32,205.28,430.43,40
1474,2,4.32,762.46,430.43,40
1474,2,4.32,244.38,430.43,40
1475,2,4.32,195.5,430.43,40
1475,2.01,4.31,175.95,432.11,40
1475,2,4.32,439.88,430.43,40
1476,2,4.32,234.6,430.43,40
1476,2,4.32,527.86,430.43,40
1476,2,4.32,703.81,430.43,40
1477,2,4.32,283.48,430.43,40
1477,2.01,4.32,215.05,431.43,40
1477,2,4.32,195.5,430.43,40
1478,2.01,4.32,263.93,431.43,40
1478,2,4.34,166.18,429.77,40
1478,2,4.32,351.91,430.43,40
1479,2,4.32,430.11,430.43,40
1479,1.99,4.31,234.6,430.1,40
1479,2,4.32,175.95,430.43,40
1480,2,4.32,205.28,430.43,40
1480,2,4.31,351.91,431.1,40
1480,2.02,4.32,312.81,432.43,40
1481,2.01,4.32,263.93,431.43,40
1481,2,4.32,518.08,430.43,40
1481,2,4.32,195.5,430.43,40
1482,2.01,4.31,185.73,432.11,40
1482,2,4.32,166.18,430.43,40
1482,1.99,4.32,263.93,429.43,40
1483,2,4.32,244.38,430.43,40
1483,2,4.32,234.6,430.43,40
1483,2,4.32,244.38,430.43,40
1484,2.01,4.32,254.15,431.43,40
1484,2,4.32,195.5,430.43,40
1484,2,4.32,312.81,430.43,40
1485,2,4.32,762.46,430.43,40
1485,2,4.32,234.6,430.43,40
1485,2.01,4.3,244.38,432.78,40
1486,2,4.34,175.95,429.77,40
1486,2.01,4.32,322.58,431.43,40
1486,2.01,4.32,557.18,431.43,40
1487,2.01,4.32,293.26,431.43,40
1487,2,4.31,1143.69,431.1,40
1487,2,4.31,381.23,431.1,40
1488,2,4.32,283.48,430.43,40
1488,2,4.32,430.11,430.43,40
1488,1.99,4.32,371.46,429.43,40
1489,2.01,4.32,293.26,431.43,40
1489,2.01,4.32,361.68,431.43,40
1489,2,4.32,175.95,430.43,40
1490,2.01,4.32,156.4,431.43,40
1490,2,4.31,254.15,431.1,40
1490,1.99,4.32,263.93,429.43,40
1491,1.99,4.32,244.38,429.43,40
1491,2,4.31,263.93,431.1,40
1491,2.01,4.34,664.71,430.77,40
1492,2.01,4.36,918.87,429.44,40
1492,2,4.34,1182.8,429.77,40
1492,2,4.32,283.48,430.43,40
1493,2.01,4.32,215.05,431.43,40
1493,2,4.32,439.88,430.43,40
1493,2.01,4.32,263.93,431.43,40
1494,1.99,4.31,146.63,430.1,40
1494,2.01,4.32,146.63,431.43,40
1494,1.99,4.32,136.85,429.43,40
1495,2.01,4.32,175.95,431.43,40
1495,2.01,4.34,244.38,430.77,40
1495,2.01,4.32,420.33,431.43,40
1496,2,4.31,263.93,431.1,40
1496,2.01,4.32,420.33,431.43,40
1496,2.01,4.32,234.6,431.43,40
1497,2,4.31,263.93,431.1,40
1497,2,4.32,361.68,430.43,40
1497,2,4.34,263.93,429.77,40
1498,2.01,4.32,1241.45,431.43,40
1498,2.01,4.31,381.23,432.11,40
1498,2.01,4.34,175.95,430.77,40
1499,2,4.32,156.4,430.43,40
1499,2.01,4.25,166.18,434.82,39
1499,2,4.01,215.05,446.68,37
1500,2,3.8,469.21,459.14,35
1500,2.01,3.53,205.28,477.38,32
1500,2.01,3.22,205.28,499.73,30
